longitude,latitude,OBJECTID,market_settlement_name,product_description,secondary_editor,editor,other_market_type_goods,market_type_goods,source,timestamp,market_name,market_days_monday,market_days_tuesday,market_days_wednesday,market_days_thursday,market_days_friday,market_days_saturday,market_days_sunday,total_market_days,wardcode,id,lat,lon
3.374237,6.545768017,118180,Pedro,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Adanijo Pedro Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASSMU15,118180,6.55,3.37
3.281353964,6.663896041,118181,Market,,,kevin.ukueku,Business centres,Clothing Electronic Spare Parts Mixed Other,GRID,2018/11/22 04:58:49+00,Fajol Shopping Plaza,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASAMO06,118181,6.66,3.28
3.591691,6.6630481,118182,Adamo,,,kevin.ukueku,Business offices,Clothing Electronic Spare Parts Food Stuff Other,GRID,2018/11/22 04:58:49+00,Beautiful Feet Plaza,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASIKU18,118182,6.66,3.59
3.362219369,6.486304677,118183,Surulere,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts,GRID,2018/11/22 04:58:49+00,Abibat Mogaji Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASSUE11,118183,6.49,3.36
3.143696667,6.46095,118184,Shibiri,,,kevin.ukueku,Plank/Wood,Other,GRID,2018/11/22 04:58:49+00,Akorede Plank Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASOJO03,118184,6.46,3.14
3.395386266,6.534966093,118185,Ilaje,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Asogbon Market Ilaje,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASSMU10,118185,6.53,3.4
2.978158333,6.436631667,118186,Imeke,,,kevin.ukueku,,Food Stuff,GRID,2018/11/22 04:58:49+00,Ajagun Modern Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASBDY04,118186,6.44,2.98
3.407615,6.609506667,118187,Owode onirin,,,kevin.ukueku,,Electronic Spare Parts,GRID,2018/11/22 04:58:49+00,Owode Onirin Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASKSE10,118187,6.61,3.41
3.419873333,6.458366667,118188,Dolphin estate,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,New Cruse Household,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASEOA09,118188,6.46,3.42
3.38774,6.599345,118189,Ketu,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Oja Oba Market Ketu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASKSE09,118189,6.6,3.39
3.362835,6.508085,118190,Surulere,,,kevin.ukueku,,Electronic Spare Parts,GRID,2018/11/22 04:58:49+00,Clegg Street Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASSUE10,118190,6.51,3.36
3.756902325,6.476580752,118191,Bogije,,,kevin.ukueku,Dental clinic and Uba Pharmacy & Supermarket,Clothing Food Stuff Other,GRID,2018/11/22 04:58:49+00,Akord Shopping Mall,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASIUI05,118191,6.48,3.76
3.30892513,6.592745721,118192,Shasha,,,kevin.ukueku,,Food Stuff,GRID,2018/11/22 04:58:49+00,Ilupeju Mini Market,Yes,No,Yes,No,Yes,No,No,3,LASIKA13,118192,6.59,3.31
3.298538852,6.540872798,118193,Ejigbo,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Iyana Ejigbo Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASOIO03,118193,6.54,3.3
3.348111391,6.4477914,118194,Olodi Apapa,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Olodi Apapa Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASATO13,118194,6.45,3.35
3.33058,6.55492,118195,mafoluku,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Star Diamond Plaza,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASOIO15,118195,6.55,3.33
3.295229181,6.526042615,118196,Ailegun,,,kevin.ukueku,,Clothing Electronic Spare Parts Mixed,GRID,2018/11/22 04:58:49+00,Prime Assets Plaza,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASOIO03,118196,6.53,3.3
3.36043,6.488488333,118197,Surulere,,,kevin.ukueku,,Clothing Food Stuff,GRID,2018/11/22 04:58:49+00,Bode Thomas Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASSUE11,118197,6.49,3.36
3.380918333,6.587115,118198,Ggadebo street,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Chemicals Markets,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASKSE16,118198,6.59,3.38
3.284730119,6.663395689,118199,Ijaiye,,,kevin.ukueku,,Livestock,GRID,2018/11/22 04:58:49+00,Ijaiye Ram Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASIOE08,118199,6.66,3.28
3.347261667,6.480076667,118200,Orile,,,kevin.ukueku,Building materials,Other,GRID,2018/11/22 04:58:49+00,Tafa Bello Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASSUE22,118200,6.48,3.35
3.384504086,6.59658316,118201,Ikosi market,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Ikosi Market Ketu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASKSE11,118201,6.6,3.38
3.07216,6.48999,118202,Ibiye,,,kevin.ukueku,Pepper and vegetables,Livestock Other,GRID,2018/11/22 04:58:49+00,Ibiye Meat Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASBDY11,118202,6.49,3.07
3.178348333,6.459345,118203,Ojo Alaba,,,kevin.ukueku,,Clothing Electronic Spare Parts Mixed,GRID,2018/11/22 04:58:49+00,Sabo Alaba Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASOJO14,118203,6.46,3.18
3.50275,6.435548333,118204,Jakande ist gate market,,,kevin.ukueku,,Food Stuff,GRID,2018/11/22 04:58:49+00,First Gate Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASEOA13,118204,6.44,3.5
3.441115,6.455823333,118205,Park view gate,,,kevin.ukueku,Services,Clothing Other,GRID,2018/11/22 04:58:49+00,PlazaQuintessence,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASEOA11,118205,6.46,3.44
3.565417303,6.470020389,118206,Ajah,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Olumegbon Palace,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASEOA03,118206,6.47,3.57
3.224591148,6.460916266,118207,Mammi market,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Ogunjobi Tofunmi,Yes,Yes,Yes,Yes,Yes,No,Yes,6,LASOJO08,118207,6.46,3.22
3.372166661,6.482561667,118208,Ademuyiwa street,,,kevin.ukueku,,Clothing Livestock Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Ademuyiwa Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASLMD08,118208,6.48,3.37
3.394938279,6.532896209,118209,Ilaje,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Assigning Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASSMU10,118209,6.53,3.39
3.35158939,6.606768093,118210,Alade,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,New Alade Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASIKA04,118210,6.61,3.35
3.349776977,6.605349315,118211,Alade,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Old Alade Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASIKA03,118211,6.61,3.35
3.346178333,6.480471667,118212,Orile,,,kevin.ukueku,Building materials,Other,GRID,2018/11/22 04:58:49+00,Orowunmi Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASSUE22,118212,6.48,3.35
3.350675,6.604146667,118213,Allen,,,kevin.ukueku,,Electronic Spare Parts,GRID,2018/11/22 04:58:49+00,Scanfrost Plaza,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASIKA03,118213,6.6,3.35
3.40242,6.444191667,118214,Onikan,,,kevin.ukueku,Electronic,Clothing Other,GRID,2018/11/22 04:58:49+00,Lagos City Mall,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASLID04,118214,6.44,3.4
3.368925,6.506183333,118215,Tejuosho,,,kevin.ukueku,,Clothing Mixed,GRID,2018/11/22 04:58:49+00,Tejuosho Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASSUE05,118215,6.51,3.37
3.3489833,6.6349909,118216,Aguda,,,kevin.ukueku,,Clothing Electronic Spare Parts,GRID,2018/11/22 04:58:49+00,Cvs Supermarket,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASIKA01,118216,6.63,3.35
2.875698527,6.417622818,118217,Jegba,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Agbalata Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASBDY16,118217,6.42,2.88
3.170511667,6.497518333,118218,Isashi,,,kevin.ukueku,,Food Stuff,GRID,2018/11/22 04:58:49+00,Ifelodun Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASOJO05,118218,6.5,3.17
3.606168333,6.603673333,118219,Ewu owa,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Ewu Owa Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASIKU04,118219,6.6,3.61
3.550046667,6.449245,118220,"Along Ogunlana, Ibeju Lekki",,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Bl Supermarket,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASEOA04,118220,6.45,3.55
3.395913333,6.609391667,118221,Mile 12,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Mile 12 Market 259,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASKSE20,118221,6.61,3.4
3.338696667,6.44584,118222,Olodi Apapa,,,kevin.ukueku,,Livestock Food Stuff,GRID,2018/11/22 04:58:49+00,Alakoto Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASATO04,118222,6.45,3.34
3.3314973,6.5592663,118223,Oshodi,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Saubana Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASOIO19,118223,6.56,3.33
3.368691667,6.485541667,118224,Olaleye,,,kevin.ukueku,,Livestock Food Stuff,GRID,2018/11/22 04:58:49+00,Olaleye Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASLMD06,118224,6.49,3.37
3.392851667,6.607065,118225,Mile 12  market,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Mile 12 Market 270,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASKSE20,118225,6.61,3.39
3.369665,6.509623333,118226,Tejuosho,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff,GRID,2018/11/22 04:58:49+00,Railway Market 272,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASSUE14,118226,6.51,3.37
3.324908333,6.62835,118227,Beach road,,,kevin.ukueku,,Clothing Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Jakande Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASAGG06,118227,6.63,3.32
3.348316731,6.60821277,118228,The plaza is located on aromire street,,,kevin.ukueku,Salon,Clothing Other,GRID,2018/11/22 04:58:49+00,Ojuolape Plaza,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASIKA07,118228,6.61,3.35
3.596901667,6.678105,118229,Emuren rd,,,kevin.ukueku,,Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Mojoda Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASIKU18,118229,6.68,3.6
3.027771667,6.501578333,118230,Illogun,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Illogun Eremi,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASBDY13,118230,6.5,3.03
3.292549793,6.524579075,118231,ailegun,,,kevin.ukueku,building materials,Mixed Other,GRID,2018/11/22 04:58:49+00,Isheri Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASOIO03,118231,6.52,3.29
3.286592121,6.457995159,118232,Agboju,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Agboju Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASAON03,118232,6.46,3.29
3.332403106,6.539297814,118233,Isolo aswani,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Aswani Market,No,Yes,No,No,No,No,No,1,LASOIO06,118233,6.54,3.33
3.794061484,6.6550953,118234,Itokin,,,kevin.ukueku,,Food Stuff,GRID,2018/11/22 04:58:49+00,Itokin Market,No,No,No,No,No,No,Yes,1,LASEPE09,118234,6.66,3.79
3.380811667,6.582448333,118235,Ojota,,,kevin.ukueku,,Food Stuff,GRID,2018/11/22 04:58:49+00,Kujore Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASKSE16,118235,6.58,3.38
3.7507522,6.474893798,118236,Elemoro,,,kevin.ukueku,,Clothing Electronic Spare Parts Food Stuff,GRID,2018/11/22 04:58:49+00,Success Plaza,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASIUI05,118236,6.47,3.75
3.494205,6.429928333,118237,Ilasan market,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Orile Ilasan Market,Yes,No,Yes,No,Yes,No,No,3,LASEOA13,118237,6.43,3.49
3.379127246,6.53244915,118238,Alade,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,A Made Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASSMU11,118238,6.53,3.38
3.502753221,6.621179366,118239,Laketu Brt bus way,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff,GRID,2018/11/22 04:58:49+00,Laketu Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASIKU26,118239,6.62,3.5
3.122301667,6.496038333,118240,Vespa,,,kevin.ukueku,,Clothing Livestock Food Stuff,GRID,2018/11/22 04:58:49+00,Vespa Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASOJO06,118240,6.5,3.12
3.670535,6.669821667,118241,Imota,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Obada Market,No,No,Yes,Yes,Yes,No,No,3,LASIKU14,118241,6.67,3.67
2.70677,6.421025,118242,Owode,,,kevin.ukueku,,Clothing Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Owode Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASBDY10,118242,6.42,2.71
3.344418188,6.444886581,118243,Olodi Apapa,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Adeolu Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASATO15,118243,6.44,3.34
3.990241667,6.582568333,118244,Oluwo,,,kevin.ukueku,,Clothing Livestock Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Oluwo Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASEPE11,118244,6.58,3.99
3.333748333,6.446926667,118245,Olodi Apapa,,,kevin.ukueku,,Food Stuff,GRID,2018/11/22 04:58:49+00,Idewu Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASATO09,118245,6.45,3.33
3.573668333,6.473316667,118246,Thomas,,,kevin.ukueku,,Clothing Electronic Spare Parts Mixed,GRID,2018/11/22 04:58:49+00,Estate Plaza,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASEOA03,118246,6.47,3.57
3.323201667,6.655206667,118247,Fagba,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff,GRID,2018/11/22 04:58:49+00,Fagba Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASIOE02,118247,6.66,3.32
3.562037142,6.466733504,118248,Nil,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Ilaje Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASEOA03,118248,6.47,3.56
3.350147798,6.479639424,118249,Doyin,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Doyin Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASSUE11,118249,6.48,3.35
3.556641667,6.451905,118250,Bola gas road,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Ikota Market 337,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASEOA08,118250,6.45,3.56
3.360113333,6.503146667,118251,Gbaja,,,kevin.ukueku,,Livestock Food Stuff,GRID,2018/11/22 04:58:49+00,Gbaja Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASSUE10,118251,6.5,3.36
3.321408333,6.623211667,118252,Ap agege,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Agege Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASAGG01,118252,6.62,3.32
3.52609956,6.438387976,118253,Efon Settlement,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Ojomu Royal Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASEOA15,118253,6.44,3.53
3.370016667,6.572178333,118254,Mende,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Mende Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASKSE13,118254,6.57,3.37
3.014858333,6.414885,118255,Iworo,,,kevin.ukueku,,Clothing Livestock Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Iworo Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASBDY15,118255,6.41,3.01
3.383,6.45961,118256,Offin Market,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Offin Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASLID15,118256,6.46,3.38
3.274093333,6.613633333,118257,Mosan community market,,,kevin.ukueku,,Food Stuff,GRID,2018/11/22 04:58:49+00,Mosan Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASAMO29,118257,6.61,3.27
3.329605,6.483831667,118258,Aguda,,,kevin.ukueku,,Food Stuff,GRID,2018/11/22 04:58:49+00,Sanya Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASSUE12,118258,6.48,3.33
3.342587842,6.5963317,118259,Opebi,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Ipodo Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASIKA16,118259,6.6,3.34
3.558921667,6.464805,118260,Ikota market,,,kevin.ukueku,,Clothing Livestock Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Ikota Market 354,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASEOA03,118260,6.46,3.56
3.350889147,6.453380576,118261,Bale Alayabiagba,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Ayeke Market,No,No,No,No,Yes,No,Yes,2,LASAPA10,118261,6.45,3.35
3.382855,6.470565,118262,Iddo,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed Other,GRID,2018/11/22 04:58:49+00,Iddo Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASLMD16,118262,6.47,3.38
3.319735,6.605408333,118263,Egba,,,kevin.ukueku,,Livestock Food Stuff,GRID,2018/11/22 04:58:49+00,Egba Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASIKA13,118263,6.61,3.32
3.272498333,6.674381667,118264,Kola,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Kola Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASIOE08,118264,6.67,3.27
3.735884396,6.667939762,118265,Otta,,,kevin.ukueku,,Clothing Livestock Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Otta Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASEPE05,118265,6.67,3.74
3.342537158,6.593287024,118266,Ikeja,,,kevin.ukueku,,Clothing Electronic Spare Parts Mixed,GRID,2018/11/22 04:58:49+00,Ikeja Plaza,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASIKA16,118266,6.59,3.34
3.3541034,6.63574,118267,Omole,,,kevin.ukueku,,Clothing Electronic Spare Parts Mixed,GRID,2018/11/22 04:58:49+00,Riggs Plaza,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASIKA08,118267,6.64,3.35
3.404041667,6.455261667,118268,Sura,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Sura Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASLID12,118268,6.46,3.4
3.480846667,6.674745,118269,Agbede,,,kevin.ukueku,,Clothing Livestock Food Stuff,GRID,2018/11/22 04:58:49+00,Ebuwawa,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASIKU06,118269,6.67,3.48
3.334695,6.523548333,118270,Ilasa,,,kevin.ukueku,,Electronic Spare Parts,GRID,2018/11/22 04:58:49+00,Ilasa,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASOIO13,118270,6.52,3.33
3.260239083,6.595077471,118271,Ipaja,,,kevin.ukueku,,Mixed,GRID,2018/11/22 04:58:49+00,Olorunda Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASAMO13,118271,6.6,3.26
3.32392,6.46252,118272,Suru Alaba,,,racheal.olarewaju,,,OSGOF,2018/11/22 04:58:49+00,Suru Alaba Market,,,,,,,,,LASATO14,118272,6.46,3.32
3.33202,6.46924,118273,Coker,,,racheal.olarewaju,,,OSGOF,2018/11/22 04:58:49+00,Coker Market,,,,,,,,,LASATO06,118273,6.47,3.33
3.33055,6.46806,118274,Odunade,,,racheal.olarewaju,,,OSGOF,2018/11/22 04:58:49+00,Odunade Market,,,,,,,,,LASATO06,118274,6.47,3.33
3.323400349,6.462558765,118275,Suru Alaba,,,kevin.ukueku,"Textiles material, food produce, cosmetic, building material",Clothing Livestock Electronic Spare Parts Food Stuff Mixed Other,GRID,2018/11/22 04:58:49+00,Ultra Modern Shopping Complex Suru Alaba,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASATO14,118275,6.46,3.32
3.145493333,6.464851667,118276,Ilogbo Babalola,,,kevin.ukueku,Plank,Other,GRID,2018/11/22 04:58:49+00,Ilogbo Plank Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASOJO07,118276,6.46,3.15
3.50716,6.626815,118277,Sabo,,,kevin.ukueku,,Clothing Livestock Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Sabo Market 380,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASIKU26,118277,6.63,3.51
3.33489,6.4406,118278,Ibafon,,,racheal.olarewaju,,,OSGOF,2018/11/22 04:58:49+00,Ibafon Market,,,,,,,,,LASATO09,118278,6.44,3.33
3.50615,6.43338,118279,Elegushi International,,,racheal.olarewaju,,,OSGOF,2018/11/22 04:58:49+00,Elegushi International Market,,,,,,,,,LASEOA13,118279,6.43,3.51
3.350479212,6.46795543,118280,Oke Oja,,,racheal.olarewaju,,,OSGOF,2018/11/22 04:58:49+00,Oke Oja Market,,,,,,,,,LASATO12,118280,6.47,3.35
3.143175,6.450591667,118281,Etegbin town oto Awori,,,kevin.ukueku,,Other,GRID,2018/11/22 04:58:49+00,Proposed Site Etegbirin Etegbirin Oto Awori LGA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASOJO02,118281,6.45,3.14
3.285816138,6.461884108,118282,Festac,,,kevin.ukueku,,Clothing Livestock Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Festac 2 Gate Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASAON14,118282,6.46,3.29
3.350633233,6.469560323,118283,Sari lganmu,,,kevin.ukueku,Plank,Other,GRID,2018/11/22 04:58:49+00,Ladipo Plank Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASATO12,118283,6.47,3.35
3.028955,6.482266667,118284,Oko afo,,,kevin.ukueku,,Clothing Livestock Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Agbokejoye Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASBDY11,118284,6.48,3.03
3.349869433,6.467408651,118285,Sari iganmu road,,,kevin.ukueku,,Livestock Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Muritala Market,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASATO12,118285,6.47,3.35
3.350908333,6.467175,118286,Palaace market,,,kevin.ukueku,,Clothing Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Lawaco Plaza,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,LASATO12,118286,6.47,3.35
3.32660737,6.464679492,118287,Alaba Oro market,,,kevin.ukueku,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,2018/11/22 04:58:49+00,Alaba Market 334,Yes,Yes,Yes,Yes,Yes,Yes,No,6,LASATO14,118287,6.46,3.33
11.11301,8.8295,118288,Iware Kasuwan Shanu,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:59+00,Iware Kasuwan Shanu,,,,,,,,,TRSARD04,118288,8.83,11.11
10.27,7.75657,118289,Ankugh,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:59+00,Ankugh Market,,,,,,,,,TRSDGA06,118289,7.76,10.27
10.54253,7.5179,118290,Bibinu Central,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:59+00,Bibinu Central Market,,,,,,,,,TRSDGA04,118290,7.52,10.54
10.3006,7.96493,118291,Kasuwan Borkono,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:59+00,Kasuwan Borkono,,,,,,,,,TRSDGA06,118291,7.96,10.3
10.29057,7.96082,118292,Borkono A Tsea,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:59+00,Borkono A Tsea Market,,,,,,,,,TRSDGA06,118292,7.96,10.29
10.20801,7.90514,118293,Igo,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:59+00,Igo Market,,,,,,,,,TRSDGA06,118293,7.91,10.21
9.69788,8.225,118294,Doshima 2,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:59+00,Doshima Ii Market,,,,,,,,,TRSBBB09,118294,8.23,9.7
9.49908,8.22209,118295,Dutse Wabai,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:59+00,Dutse Wabai Market,,,,,,,,,TRSBBB10,118295,8.22,9.5
10.81312,9.23038,118296,Andamin,,,racheal.olarewaju,,,OSGOF,2017/07/13 04:25:59+00,Andamin Market,,,,,,,,,TRSKLD10,118296,9.23,10.81
